Date,State,Group,Time,Unit,Sales
2020-12-27,New South Wales,Seniors,Night,70.0,1204.7
2020-12-27,Victoria,Kids,Evening,79.0,3364.61
2020-12-27,Victoria,Women,Night,85.0,4992.9
2020-12-27,Victoria,Men,Evening,189.0,11907.0
2020-12-27,Victoria,Seniors,Morning,131.0,5207.25
2020-12-27,Queensland,Kids,Morning,109.0,3562.12
2020-12-27,Queensland,Women,Afternoon,94.0,1482.38
2020-12-27,Queensland,Men,Evening,134.0,9357.22
2020-12-27,Queensland,Seniors,Morning,60.0,2013.6
2020-12-27,South Australia,Kids,Afternoon,41.0,1829.83
2020-12-27,South Australia,Women,Evening,104.0,3256.24
2020-12-27,South Australia,Men,Afternoon,74.0,3392.9
2020-12-27,South Australia,Seniors,Morning,49.0,1980.09
2020-12-27,Western Australia,Kids,Afternoon,63.0,2480.94
2020-12-27,Western Australia,Women,Evening,91.0,6701.24
2020-12-27,Western Australia,Men,Night,92.0,4821.72
2020-12-27,Western Australia,Seniors,Morning,37.0,1197.69
2020-12-27,Tasmania,Kids,Evening,39.0,1595.49
2020-12-27,Tasmania,Women,Evening,54.0,4647.24
2020-12-27,Tasmania,Men,Afternoon,50.0,2536.5
2020-12-27,Tasmania,Seniors,Morning,23.0,264.27
2020-12-27,Northern Territory,Kids,Night,25.0,924.5
2020-12-27,Northern Territory,Women,Night,43.0,2412.3
2020-12-27,Northern Territory,Men,Afternoon,29.0,754.29
2020-12-27,Northern Territory,Seniors,Morning,17.0,689.86
2020-12-27,Australian Capital Territory,Kids,Night,61.0,2406.45
2020-12-27,Australian Capital Territory,Women,Morning,64.0,4695.04
2020-12-27,Australian Capital Territory,Men,Afternoon,37.0,2010.58
2020-12-27,Australian Capital Territory,Seniors,Morning,28.0,1240.4
2020-12-28,New South Wales,Kids,Morning,117.0,5115.24
2020-12-28,New South Wales,Women,Morning,124.0,8621.72
2020-12-28,New South Wales,Men,Afternoon,223.0,8072.6
2020-12-28,New South Wales,Seniors,Afternoon,89.0,3401.58
2020-12-28,Victoria,Kids,Afternoon,122.0,4204.12
2020-12-28,Victoria,Women,Night,21.0,1673.7
2020-12-28,Victoria,Men,Evening,148.0,3920.52
2020-12-28,Victoria,Seniors,Morning,71.0,3624.55
2020-12-28,Queensland,Kids,Evening,116.0,5874.24
2020-12-28,Queensland,Women,Morning,110.0,6576.9
2020-12-28,Queensland,Men,Morning,95.0,6117.05
2020-12-28,Queensland,Seniors,Morning,53.0,1497.78
2020-12-28,South Australia,Kids,Afternoon,70.0,2801.4
2020-12-28,South Australia,Women,Night,110.0,5282.2
2020-12-28,South Australia,Men,Afternoon,64.0,2388.48
2020-12-28,South Australia,Seniors,Morning,48.0,1046.88
2020-12-28,Western Australia,Kids,Evening,57.0,1424.43
2020-12-28,Western Australia,Women,Morning,117.0,8152.56
2020-12-28,Western Australia,Men,Morning,39.0,2617.29
2020-12-28,Western Australia,Seniors,Night,104.0,3789.76
2020-12-28,Tasmania,Kids,Morning,25.0,1775.0
2020-12-28,Tasmania,Women,Afternoon,27.0,1587.87
2020-12-28,Tasmania,Men,Night,40.0,2690.4
2020-12-28,Tasmania,Seniors,Night,31.0,967.51
2020-12-28,Northern Territory,Kids,Night,19.0,699.39
2020-12-28,Northern Territory,Women,Morning,27.0,1599.75
2020-12-28,Northern Territory,Men,Night,27.0,804.06
2020-12-28,Northern Territory,Seniors,Night,33.0,1030.26
2020-12-28,Australian Capital Territory,Kids,Afternoon,25.0,967.0
2020-12-28,Australian Capital Territory,Women,Evening,59.0,1844.34
2020-12-28,Australian Capital Territory,Men,Afternoon,54.0,1926.72
2020-12-28,Australian Capital Territory,Seniors,Afternoon,54.0,2215.62
2020-12-29,New South Wales,Kids,Evening,99.0,3212.55
2020-12-29,New South Wales,Women,Evening,157.0,10685.42
2020-12-29,New South Wales,Men,Night,136.0,6341.68
2020-12-29,New South Wales,Seniors,Afternoon,101.0,3050.2
2020-12-29,Victoria,Kids,Morning,88.0,1581.36
2020-12-29,Victoria,Women,Afternoon,184.0,11621.44
2020-12-29,Victoria,Men,Evening,92.0,6859.52
2020-12-29,Victoria,Seniors,Night,90.0,2344.5
2020-12-29,Queensland,Kids,Night,101.0,4524.8
2020-12-29,Queensland,Women,Night,130.0,6741.8
2020-12-29,Queensland,Men,Morning,112.0,5156.48
2020-12-29,Queensland,Seniors,Morning,84.0,1487.64
2020-12-29,South Australia,Kids,Evening,46.0,2718.6
2020-12-29,South Australia,Women,Night,60.0,2944.8
2020-12-29,South Australia,Men,Afternoon,57.0,1907.22
2020-12-29,South Australia,Seniors,Night,16.0,540.64
2020-12-29,Western Australia,Kids,Afternoon,70.0,2795.1
2020-12-29,Western Australia,Women,Afternoon,93.0,5502.81
2020-12-29,Western Australia,Men,Morning,107.0,5027.93
2020-12-29,Western Australia,Seniors,Night,49.0,1631.7
2020-12-29,Tasmania,Kids,Evening,36.0,2007.0
2020-12-29,Tasmania,Women,Night,36.0,2161.44
2020-12-29,Tasmania,Men,Night,42.0,1528.8
2020-12-29,Tasmania,Seniors,Evening,28.0,614.04
2020-12-29,Northern Territory,Kids,Evening,12.0,533.52
2020-12-29,Northern Territory,Women,Night,34.0,2096.44
2020-12-29,Northern Territory,Men,Evening,32.0,1171.52
2020-12-29,Northern Territory,Seniors,Afternoon,23.0,555.68
2020-12-29,Australian Capital Territory,Kids,Morning,57.0,1474.02
2020-12-29,Australian Capital Territory,Women,Evening,55.0,2323.2
2020-12-29,Australian Capital Territory,Men,Afternoon,57.0,2572.41
2020-12-29,Australian Capital Territory,Seniors,Morning,30.0,1325.7
2020-12-30,New South Wales,Kids,Evening,113.0,5207.04
2020-12-30,New South Wales,Women,Morning,114.0,4170.12
2020-12-30,New South Wales,Men,Night,141.0,6385.89
2020-12-30,New South Wales,Seniors,Evening,118.0,4157.14
2020-12-30,Victoria,Kids,Afternoon,105.0,2411.85
2020-12-30,Victoria,Women,Afternoon,224.0,12530.56
2020-12-30,Victoria,Men,Morning,146.0,5615.16
2020-12-30,Victoria,Seniors,Afternoon,96.0,2255.04
2020-12-30,Queensland,Kids,Afternoon,91.0,3336.06
2020-12-30,Queensland,Women,Evening,118.0,8188.02
2020-12-30,Queensland,Men,Morning,62.0,2508.52
2020-12-30,Queensland,Seniors,Afternoon,81.0,4547.34
2020-12-30,South Australia,Kids,Night,51.0,2390.88
2020-12-30,South Australia,Women,Evening,75.0,6660.0
2020-12-30,South Australia,Men,Afternoon,31.0,1573.25
2020-12-30,South Australia,Seniors,Afternoon,24.0,286.56
2020-12-30,Western Australia,Kids,Afternoon,73.0,3066.73
2020-12-30,Western Australia,Women,Evening,89.0,5058.76
2020-12-30,Western Australia,Men,Evening,159.0,7328.31
2020-12-30,Western Australia,Seniors,Morning,69.0,2054.13
2020-12-30,Tasmania,Kids,Evening,34.0,1289.62
2020-12-30,Tasmania,Women,Afternoon,39.0,3387.93
2020-12-30,Tasmania,Men,Afternoon,52.0,2668.12
2020-12-30,Tasmania,Seniors,Night,8.0,260.24
2020-12-30,Northern Territory,Kids,Evening,48.0,1824.48
2020-12-30,Northern Territory,Women,Afternoon,51.0,4130.49
2020-12-30,Northern Territory,Men,Night,35.0,1343.65
2020-12-30,Northern Territory,Seniors,Morning,6.0,255.42
2020-12-30,Australian Capital Territory,Kids,Morning,30.0,1272.0
2020-12-30,Australian Capital Territory,Women,Morning,36.0,1956.96
2020-12-30,Australian Capital Territory,Men,Afternoon,50.0,2652.5
2020-12-30,Australian Capital Territory,Seniors,Afternoon,23.0,1092.27
2020-12-31,New South Wales,Kids,Morning,92.0,2062.64
2020-12-31,New South Wales,Women,Night,157.0,9269.28
2020-12-31,New South Wales,Men,Morning,144.0,9717.12
2020-12-31,New South Wales,Seniors,Evening,92.0,3206.2
2020-12-31,Victoria,Kids,Afternoon,66.0,3257.76
2020-12-31,Victoria,Women,Afternoon,150.0,7792.5
2020-12-31,Victoria,Men,Evening,51.0,3497.07
2020-12-31,Victoria,Seniors,Afternoon,55.0,1667.6
2020-12-31,Queensland,Kids,Evening,89.0,2454.62
2020-12-31,Queensland,Women,Morning,64.0,1623.68
2020-12-31,Queensland,Men,Morning,120.0,5076.0
2020-12-31,Queensland,Seniors,Afternoon,135.0,3570.75
2020-12-31,South Australia,Kids,Afternoon,39.0,1341.21
2020-12-31,South Australia,Women,Morning,83.0,4246.28
2020-12-31,South Australia,Men,Evening,78.0,2853.24
2020-12-31,South Australia,Seniors,Morning,28.0,524.72
2020-12-31,Western Australia,Kids,Evening,22.0,767.8
2020-12-31,Western Australia,Women,Night,88.0,4281.2
2020-12-31,Western Australia,Men,Morning,113.0,7425.23
2020-12-31,Western Australia,Seniors,Evening,53.0,995.34
2020-12-31,Tasmania,Kids,Evening,26.0,884.52
2020-12-31,Tasmania,Women,Evening,36.0,1714.32
2020-12-31,Tasmania,Men,Afternoon,30.0,1332.0
2020-12-31,Tasmania,Seniors,Afternoon,22.0,836.0
2020-12-31,Northern Territory,Kids,Night,29.0,889.43
2020-12-31,Northern Territory,Women,Night,53.0,2290.13
2020-12-31,Northern Territory,Men,Evening,16.0,872.48
2020-12-31,Northern Territory,Seniors,Afternoon,18.0,703.44
2020-12-31,Australian Capital Territory,Kids,Evening,11.0,610.94
2020-12-31,Australian Capital Territory,Women,Afternoon,70.0,2456.3
2020-12-31,Australian Capital Territory,Men,Afternoon,27.0,1932.39
2020-12-31,Australian Capital Territory,Seniors,Night,28.0,783.72
